,XGB_CPU,LGBM
231,261,387
232,460,305
233,373,404
234,341,228
235,274,238
236,185,503
237,379,336
238,193,466
239,140,433
240,427,240
241,185,594
242,107,162
243,121,442
244,104,378
245,53,481
246,157,443
247,264,479
248,48,486
249,293,325
250,314,258
251,295,419
252,289,186
253,146,399
254,69,246
255,180,576
256,266,257
257,123,456
258,384,412
259,347,245
260,189,322
261,181,512
262,272,521
263,286,299
264,161,365
265,316,634
266,522,410
267,166,617
268,419,342
269,447,413
270,340,155
271,180,448
272,56,408
273,241,450
274,245,443
275,446,422
276,396,458
277,199,399
278,310,420
279,208,523
280,379,254
281,295,524
282,302,346
283,470,429
284,278,476
285,478,438
286,535,398
287,401,395
288,400,438
289,485,379
290,220,564
291,250,429
292,425,376
293,134,291
294,267,287
295,285,129
296,168,295
297,439,146
298,221,385
299,156,620
300,214,379
301,189,322
302,95,117
303,283,343
304,178,336
305,173,262
306,85,200
307,237,113
308,225,216
309,382,354
310,452,222
311,555,342
312,510,539
313,232,537
314,376,309
315,147,486
316,173,493
317,144,320
318,156,214
319,315,234
320,164,579
321,281,354
322,206,381
323,141,284
324,91,380
325,272,470
326,280,246
327,199,364
328,202,509
329,125,375
330,410,436
331,299,198
332,178,296
333,278,517
334,173,606
335,342,535
336,120,555
337,263,481
338,197,492
339,220,444
340,138,386
341,250,497
342,310,431
343,243,527
344,177,539
345,146,314
346,177,438
347,258,251
348,330,417
349,228,175
350,190,409
351,396,490
352,262,348
353,146,246
354,216,274
355,76,349
356,218,372
357,282,493
358,112,498
359,181,349
360,320,299
361,231,262
362,197,319
363,214,598
364,284,396
365,31,375
366,187,440
367,66,338
368,170,289
369,186,490
370,216,565
371,79,581
372,163,494
373,215,277
374,259,496
375,186,469
376,198,529
377,256,572
378,408,455
379,220,375
380,305,354
381,222,595
382,311,372
383,133,326
384,344,418
385,186,574
386,100,544
387,337,443
388,92,154
389,118,440
390,168,235
391,255,399
392,134,407
393,149,309
394,74,413
395,214,271
396,196,412
397,291,429
398,317,375
399,178,369
400,273,545
401,283,582
402,48,557
403,139,288
404,46,290
405,430,361
406,401,451
407,148,378
408,274,207
409,203,149
410,427,455
411,339,536
412,146,454
413,234,206
414,333,437
415,302,303
416,157,308
417,487,523
418,250,393
419,180,178
420,116,458
421,206,315
422,222,349
423,428,295
424,330,199
425,413,381
426,298,454
427,170,355
428,162,208
429,94,302
430,195,377
431,265,376
432,266,373
433,252,530
434,199,257
435,157,405
436,370,402
437,360,276
438,373,448
439,191,480
440,240,238
441,205,557
442,300,285
443,189,381
444,179,576
445,181,562
446,391,324
447,166,474
448,253,318
449,100,295
450,130,373
451,160,494
452,310,173
453,268,430
454,206,333
455,190,484
456,227,290
457,279,157
458,298,174
459,186,345
460,287,433
461,113,392
462,236,260
463,205,515
464,125,339
465,277,527
466,366,544
467,188,313
468,211,393
469,514,531
470,226,437
471,230,181
472,241,281
473,42,523
474,259,426
475,375,311
476,461,304
477,232,414
478,172,276
479,241,372
480,103,517
481,432,446
482,233,416
483,484,420
484,246,592
485,123,264
486,268,427
487,47,493
488,161,363
489,130,442
490,336,468
491,236,360
492,279,495
493,232,507
494,189,462
495,221,372
496,441,355
497,199,403
498,222,587
499,179,434
