,XGB_CPU,LGBM
273,832,950
274,843,751
275,550,458
276,196,925
277,582,724
278,1076,464
279,830,535
280,805,747
281,358,896
282,1158,885
283,653,609
284,802,737
285,663,913
286,594,627
287,745,769
288,379,355
289,547,433
290,822,264
291,508,584
292,677,868
293,756,513
294,493,887
295,647,763
296,192,260
297,652,476
298,250,868
299,551,609
300,755,372
301,102,605
302,432,704
303,848,400
304,534,428
305,279,818
306,84,734
307,405,818
308,821,800
309,641,816
310,506,781
311,469,821
312,621,704
313,497,645
314,426,510
315,764,744
316,566,510
317,646,594
318,587,645
319,404,795
320,359,473
321,404,642
322,479,682
323,93,800
324,818,650
325,534,750
326,403,629
327,786,309
328,329,756
329,503,524
330,535,701
331,485,281
332,433,678
333,512,191
334,624,467
335,538,513
336,99,600
337,520,397
338,289,299
339,288,634
340,574,702
341,342,626
342,34,699
343,520,486
344,556,757
345,371,613
346,752,433
347,246,356
348,130,603
349,288,393
350,195,718
351,92,415
352,74,657
353,352,268
354,799,348
355,723,211
356,541,536
357,822,498
358,820,625
359,298,741
360,568,653
361,705,432
362,501,655
363,459,683
364,226,692
365,613,454
366,502,644
367,205,724
368,693,537
369,633,436
370,303,735
371,420,460
372,576,596
373,441,545
374,520,625
375,772,251
376,102,436
377,272,185
378,274,563
379,291,669
380,138,226
381,546,93
382,139,502
383,628,228
384,384,687
385,464,680
386,620,545
387,539,682
388,683,693
389,410,661
390,159,629
391,744,690
392,729,668
393,754,561
394,319,646
395,741,635
396,95,181
397,613,419
398,244,484
399,88,421
400,803,320
401,402,424
402,204,720
403,184,429
404,118,555
405,316,529
406,409,587
407,474,543
408,307,309
409,557,566
410,456,641
411,432,510
412,600,454
413,524,673
414,436,550
415,374,417
416,412,445
417,525,215
418,340,578
419,341,516
420,746,329
421,406,425
422,155,618
423,466,497
424,730,476
425,311,554
426,611,512
427,419,449
428,239,511
429,249,320
430,249,656
431,672,341
432,381,579
433,509,564
434,528,528
435,628,618
436,411,568
437,227,286
438,161,354
439,99,497
440,136,472
441,287,301
442,394,498
443,189,540
444,528,426
445,255,503
446,86,475
447,134,657
448,167,382
449,394,647
450,478,460
451,305,547
452,194,397
453,572,481
454,548,218
455,626,553
456,347,474
457,314,404
458,132,531
459,261,363
460,641,494
461,247,391
462,434,310
463,584,139
464,401,498
465,88,158
466,107,208
467,174,333
468,631,391
469,145,210
470,320,523
471,374,399
472,72,534
473,100,159
474,204,434
475,127,580
476,292,482
477,411,457
478,109,275
479,218,363
480,328,83
481,394,496
482,627,471
483,250,411
484,507,363
485,66,178
486,571,315
487,234,90
488,401,530
489,445,224
490,78,426
491,607,457
492,408,529
493,226,92
494,114,335
495,398,450
496,422,402
497,198,504
498,86,362
499,564,506
