,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
36,0.444161,0.446412,0.446412,0.445638,0.4449169914244231
37,0.442972,0.443555,0.443555,0.442541,0.44336846854296724
38,0.442129,0.440116,0.440116,0.441351,0.4426209609679793
39,0.439336,0.439027,0.439027,0.440395,0.44046127056823
40,0.437774,0.437539,0.437539,0.438264,0.43920446179523215
41,0.436755,0.434552,0.434552,0.437024,0.43740617227689865
42,0.435054,0.43254,0.43254,0.435525,0.4367776063700809
43,0.433674,0.431995,0.431995,0.434924,0.43481917123340275
44,0.431859,0.429938,0.429938,0.432628,0.4318759760918173
45,0.430887,0.428591,0.428591,0.432047,0.43030218817363675
46,0.42978,0.427352,0.427352,0.429561,0.4287673234971134
47,0.427376,0.426808,0.426808,0.428311,0.42673214469298953
48,0.425837,0.425868,0.425868,0.427392,0.4258018710007399
49,0.425115,0.425231,0.425231,0.426639,0.4235289791707054
50,0.424614,0.424314,0.424314,0.425309,0.42291281510453216
51,0.424155,0.423738,0.423738,0.424613,0.42109202004221463
52,0.423552,0.421955,0.421955,0.42238,0.4207308901555002
53,0.423162,0.42114,0.42114,0.421972,0.4197765757134346
54,0.422083,0.418883,0.418883,0.421226,0.41797003048385467
55,0.419853,0.417744,0.417744,0.420263,0.4173568218063668
56,0.418737,0.417165,0.417165,0.419737,0.41579759187007787
57,0.416096,0.414656,0.414656,0.418694,0.41509792437256277
58,0.413966,0.414179,0.414179,0.418228,0.4140739398912393
59,0.412157,0.413837,0.413837,0.41584,0.4134494805002633
60,0.41173,0.41242,0.41242,0.414661,0.41286335650277
61,0.411149,0.410555,0.410555,0.41264,0.4123354517668903
62,0.41075,0.409353,0.409353,0.411219,0.4119993859709928
63,0.409244,0.408684,0.408684,0.41093,0.41040320846339445
64,0.408749,0.40751,0.40751,0.410668,0.4094491309180623
65,0.408199,0.407334,0.407334,0.409406,0.40815635011996637
66,0.40754,0.406505,0.406505,0.407559,0.40752910275999643
67,0.407259,0.405872,0.405872,0.407267,0.406927019366715
68,0.406724,0.404026,0.404026,0.405897,0.40619960275451167
69,0.405086,0.403181,0.403181,0.404416,0.4056095055644119
70,0.403848,0.401928,0.401928,0.402283,0.4051559271677641
71,0.403262,0.401037,0.401037,0.401655,0.4048329190116787
72,0.402099,0.40031,0.40031,0.401307,0.4041887877822216
73,0.401663,0.399192,0.399192,0.400429,0.4032279895645631
74,0.401046,0.397947,0.397947,0.40025,0.40158789208688056
75,0.40052,0.397671,0.397671,0.399593,0.4009733069820759
76,0.399729,0.397468,0.397468,0.397962,0.39939946431694107
77,0.398654,0.396951,0.396951,0.397746,0.3978095149832682
78,0.398268,0.396064,0.396064,0.396725,0.39708237814023367
79,0.398098,0.395752,0.395752,0.396296,0.39628180048359757
80,0.396728,0.39519,0.39519,0.395444,0.39598525963451303
81,0.395154,0.395011,0.395011,0.39413,0.3958075851648175
82,0.394205,0.394124,0.394124,0.39357,0.3942235981853595
83,0.392417,0.393347,0.393347,0.393031,0.3937382270170126
84,0.390981,0.392585,0.392585,0.391613,0.39162538987422396
85,0.390068,0.390897,0.390897,0.391208,0.3901600317555433
86,0.38941,0.389902,0.389902,0.390694,0.389320540682462
87,0.389083,0.389174,0.389174,0.390163,0.38763350377627076
88,0.388062,0.388515,0.388515,0.389087,0.3868632594074356
89,0.38669,0.38768,0.38768,0.388994,0.3859978693995385
90,0.386594,0.387534,0.387534,0.387715,0.3852342268936803
91,0.386426,0.386205,0.386205,0.386855,0.38459076459298397
92,0.386138,0.385877,0.385877,0.38622,0.3844810520348888
93,0.38584,0.384919,0.384919,0.38519,0.3839988899751079
94,0.385747,0.384194,0.384194,0.384793,0.38301005529023985
95,0.385211,0.383928,0.383928,0.383185,0.38244384179637575
96,0.383926,0.383203,0.383203,0.382565,0.3823624558985816
97,0.382749,0.382553,0.382553,0.382264,0.3813103576526621
98,0.38232,0.382022,0.382022,0.381447,0.3810637225830734
99,0.381071,0.381267,0.381267,0.380555,0.3802009849661632
