,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
32,0.458014,0.460807,0.460807,0.458656,0.4559289672484093
33,0.455421,0.458214,0.458214,0.45707,0.4533736022522704
34,0.453006,0.457124,0.457124,0.454781,0.4520254638392277
35,0.451377,0.455021,0.455021,0.451837,0.4507408329131105
36,0.448259,0.452668,0.452668,0.450235,0.4490888145891632
37,0.446712,0.451153,0.451153,0.448164,0.4474588693727975
38,0.44531,0.448337,0.448337,0.446768,0.4443677737789719
39,0.44365,0.447131,0.447131,0.445399,0.4429930697100517
40,0.441633,0.445953,0.445953,0.444412,0.4414686631351031
41,0.440259,0.442948,0.442948,0.442613,0.44010780254850035
42,0.438841,0.441579,0.441579,0.441459,0.43869792388794604
43,0.437564,0.440158,0.440158,0.438759,0.43652862852853974
44,0.436146,0.438975,0.438975,0.436796,0.43472954106390815
45,0.434855,0.437321,0.437321,0.435786,0.43372942907916984
46,0.433965,0.436087,0.436087,0.434207,0.43230629679537286
47,0.431585,0.435398,0.435398,0.433017,0.4315463242400047
48,0.429919,0.434313,0.434313,0.430361,0.43066701484718856
49,0.428897,0.433634,0.433634,0.429436,0.42895210762709146
50,0.428189,0.431793,0.431793,0.428749,0.4277391705506355
51,0.427073,0.430021,0.430021,0.427548,0.4260604711959778
52,0.425826,0.428454,0.428454,0.425187,0.42375768471721004
53,0.423143,0.427776,0.427776,0.422931,0.422595955727476
54,0.420915,0.425293,0.425293,0.420743,0.4212454585534847
55,0.420311,0.424511,0.424511,0.419339,0.42070392518119437
56,0.418837,0.422731,0.422731,0.418151,0.4191692612916375
57,0.417919,0.421424,0.421424,0.416398,0.4179353900574561
58,0.417359,0.419846,0.419846,0.415753,0.4159147997826306
59,0.416676,0.417415,0.417415,0.413764,0.4147564263177442
60,0.415429,0.416064,0.416064,0.412405,0.4127486621403585
61,0.414151,0.415588,0.415588,0.411751,0.4121451665572255
62,0.411377,0.415038,0.415038,0.410449,0.41086216617574556
63,0.410869,0.414475,0.414475,0.409423,0.4098812086825509
64,0.410207,0.413788,0.413788,0.408732,0.40893469621381634
65,0.409657,0.413059,0.413059,0.407334,0.4084508046501362
66,0.408282,0.411151,0.411151,0.405527,0.40803174154541844
67,0.406399,0.409837,0.409837,0.404278,0.40622674637528444
68,0.405687,0.409337,0.409337,0.403688,0.40534504898408114
69,0.405279,0.407647,0.407647,0.402473,0.40373708449756923
70,0.404483,0.405995,0.405995,0.401936,0.4024224150314263
71,0.403826,0.405436,0.405436,0.401294,0.4017830070869398
72,0.403333,0.403684,0.403684,0.400911,0.4013236724845114
73,0.402728,0.402638,0.402638,0.399623,0.40044126879832964
74,0.400402,0.402238,0.402238,0.399248,0.3986380363474843
75,0.399301,0.401604,0.401604,0.398981,0.3978131128135584
76,0.39854,0.400332,0.400332,0.398278,0.39679472574501795
77,0.397491,0.399901,0.399901,0.397795,0.39632551426319934
78,0.39717,0.39961,0.39961,0.396626,0.3955044640066407
79,0.396596,0.399156,0.399156,0.39631,0.39501932835723214
80,0.394603,0.397418,0.397418,0.395956,0.39270218113388333
81,0.394322,0.396274,0.396274,0.395434,0.3922933330297514
82,0.393294,0.395028,0.395028,0.394354,0.3920363004340837
83,0.392859,0.393467,0.393467,0.392671,0.39149362862163356
84,0.39197,0.391887,0.391887,0.391786,0.3909997041228032
85,0.39066,0.391523,0.391523,0.391495,0.3907483548447365
86,0.389859,0.39028,0.39028,0.391152,0.3904553134137052
87,0.389464,0.388981,0.388981,0.390889,0.38914445637559103
88,0.389181,0.388434,0.388434,0.390485,0.3888333768246855
89,0.388932,0.387407,0.387407,0.38997,0.3884274842066833
90,0.387958,0.387141,0.387141,0.389781,0.3878537909323084
91,0.387719,0.386796,0.386796,0.389157,0.3865921329030611
92,0.387276,0.386533,0.386533,0.38888,0.3861977969898651
93,0.387074,0.386003,0.386003,0.387788,0.3855201261945875
94,0.386028,0.384646,0.384646,0.386452,0.3851192281979741
95,0.385624,0.383795,0.383795,0.385033,0.3841317510751579
96,0.385158,0.382693,0.382693,0.38437,0.38225811108959296
97,0.384406,0.381684,0.381684,0.38364,0.38157998075562904
98,0.383899,0.3814,0.3814,0.382578,0.3810426177032821
99,0.382501,0.380896,0.380896,0.381835,0.38063354701450197
