,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
35,0.278045,0.282473,0.282473,0.278517,0.28442235234379204
36,0.277094,0.279971,0.279971,0.277661,0.28337000865142337
37,0.275905,0.279229,0.279229,0.276898,0.2826010680307176
38,0.275186,0.278456,0.278456,0.2761,0.28117721714400595
39,0.273745,0.27738,0.27738,0.273776,0.27999762419220064
40,0.27243,0.27578,0.27578,0.272719,0.27882525803533065
41,0.271261,0.274354,0.274354,0.271796,0.27769699004325676
42,0.269076,0.273778,0.273778,0.271342,0.27700790043430334
43,0.2668,0.271878,0.271878,0.26894,0.274229434900206
44,0.266294,0.270746,0.270746,0.267473,0.272345984931221
45,0.265371,0.270327,0.270327,0.265576,0.27010747059320334
46,0.263131,0.267127,0.267127,0.264616,0.26967019521083885
47,0.262445,0.26601,0.26601,0.264187,0.2686036514388585
48,0.261569,0.263608,0.263608,0.263343,0.2668883116800693
49,0.260662,0.263168,0.263168,0.26149,0.266153259509129
50,0.259781,0.261192,0.261192,0.259672,0.2655767530969817
51,0.258857,0.259414,0.259414,0.259209,0.26438411961509256
52,0.258276,0.257455,0.257455,0.258896,0.26393290005188685
53,0.25717,0.257015,0.257015,0.256892,0.26331954783715045
54,0.255968,0.256197,0.256197,0.255788,0.26304455506978847
55,0.255199,0.255148,0.255148,0.255292,0.26237230379211984
56,0.254859,0.254248,0.254248,0.25298,0.26082395971178085
57,0.254265,0.25355,0.25355,0.252699,0.260174335799326
58,0.254072,0.25293,0.25293,0.252017,0.2573605181167342
59,0.252598,0.251598,0.251598,0.249834,0.2553684726262895
60,0.252322,0.251356,0.251356,0.24896,0.25364104629518053
61,0.249963,0.250982,0.250982,0.247205,0.2514319447524456
62,0.249139,0.249173,0.249173,0.246911,0.2499542028782611
63,0.248591,0.248539,0.248539,0.246498,0.24851966946250767
64,0.248267,0.24737,0.24737,0.246079,0.24777243167668322
65,0.248096,0.246965,0.246965,0.24533,0.2462996445157202
66,0.247369,0.246459,0.246459,0.245033,0.24554839806161088
67,0.246397,0.245985,0.245985,0.244544,0.24371756175713624
68,0.245662,0.244704,0.244704,0.243352,0.2417565924255399
69,0.244748,0.244115,0.244115,0.24298,0.24077683564509383
70,0.244115,0.243567,0.243567,0.242593,0.2390674799752628
71,0.243324,0.243271,0.243271,0.242252,0.2378680496359193
72,0.242565,0.242826,0.242826,0.242024,0.23614639271951923
73,0.241833,0.240723,0.240723,0.24163,0.23535609603430852
74,0.239942,0.239835,0.239835,0.239593,0.23450218639538234
75,0.239627,0.239048,0.239048,0.238248,0.23387651915677193
76,0.239387,0.238375,0.238375,0.236876,0.23329991542251438
77,0.238293,0.23621,0.23621,0.236586,0.23316072778110258
78,0.238062,0.234728,0.234728,0.23553,0.2327088775089208
79,0.236835,0.233614,0.233614,0.233507,0.23195256510860632
80,0.236152,0.232939,0.232939,0.232126,0.231665157514526
81,0.235659,0.232208,0.232208,0.230579,0.2309292342529136
82,0.233783,0.23156,0.23156,0.228793,0.2299344400502616
83,0.232809,0.230137,0.230137,0.228583,0.22951205117058218
84,0.232238,0.229497,0.229497,0.227769,0.22910447492988056
85,0.231618,0.228041,0.228041,0.22638,0.22860290098392003
86,0.229808,0.226604,0.226604,0.225049,0.227785820030832
87,0.228499,0.226246,0.226246,0.223549,0.22730686308470632
88,0.227934,0.225638,0.225638,0.22222,0.22630124199211676
89,0.227866,0.224636,0.224636,0.22124,0.22610174320352752
90,0.226735,0.223576,0.223576,0.220102,0.22591055579772876
91,0.225919,0.223055,0.223055,0.218827,0.2246859868538373
92,0.224977,0.221896,0.221896,0.217701,0.22307200301633176
93,0.224419,0.221009,0.221009,0.216827,0.22159117508515505
94,0.222945,0.220494,0.220494,0.216074,0.22090480637817025
95,0.222708,0.219972,0.219972,0.215899,0.220017431527479
96,0.222186,0.219496,0.219496,0.21501,0.21848020035703247
97,0.221489,0.219044,0.219044,0.214719,0.21770385132108588
98,0.22039,0.218329,0.218329,0.214063,0.21678463167917422
99,0.220103,0.217083,0.217083,0.213702,0.2155788742039012
