,XGB,LGB
391,19,25
392,17,26
393,20,17
394,17,29
395,10,22
396,13,32
397,13,18
398,25,25
399,21,29
400,28,32
401,27,30
402,25,31
403,20,31
404,19,31
405,25,23
406,15,30
407,30,31
408,18,29
409,25,29
410,27,30
411,25,29
412,26,30
413,13,29
414,16,14
415,20,30
416,25,30
417,26,31
418,28,30
419,24,29
420,24,26
421,27,20
422,18,19
423,27,15
424,22,26
425,28,19
426,24,16
427,18,26
428,20,29
429,28,29
430,21,32
431,14,24
432,19,27
433,28,15
434,29,19
435,17,23
436,29,26
437,16,30
438,14,25
439,28,30
440,11,27
441,29,29
442,25,23
443,32,20
444,31,32
445,26,29
446,30,30
447,28,29
448,29,28
449,15,21
450,25,16
451,32,19
452,26,25
453,25,32
454,27,31
455,18,24
456,17,32
457,22,24
458,27,30
459,25,28
460,31,22
461,31,26
462,27,28
463,10,22
464,17,26
465,25,26
466,27,19
467,21,24
468,20,16
469,25,32
470,25,28
471,18,28
472,23,24
473,25,29
474,23,29
475,25,24
476,18,30
477,25,28
478,15,30
479,28,23
480,28,32
481,29,30
482,24,18
483,10,29
484,24,32
485,19,30
486,29,23
487,29,25
488,21,15
489,26,17
490,27,25
491,16,19
492,31,17
493,28,19
494,30,11
495,26,15
496,14,26
497,22,24
498,14,26
499,23,31
